Pump_ID,pump_failure_status,inspection_rating,runtime_hours,flow_rate,inlet_pressure,outlet_pressure,vibration_amplitude,bearing_temperature,motor_current,motor_voltage
PMP-002,0,3,9009.6,580.965,1.581,3.947,4.602,334.108,71.173,403.566
PMP-002,0,3,9007.5,606.702,1.399,4.074,4.205,335.353,57.798,401.179
PMP-003,0,4,4008.5,498.482,1.279,3.89,3.672,339.306,66.261,401.43
PMP-002,0,3,9002.3,574.77,1.605,4.045,3.572,348.569,74.708,400.906
PMP-002,0,3,9003.1,566.721,1.651,3.72,3.639,336.878,73.711,398.119
PMP-002,0,3,9004.0,488.403,1.468,3.939,3.954,338.029,65.301,399.044
PMP - 003,0,4,4001.3,566.621,1.427,3.808,5.169,331.955,68.992,399.786
PMP-001,0,3,13004.8,628.598,1.65,4.232,4.45,335.773,68.451,401.661
PMP-003,0,4,4009.3,533.922,1.485,3.961,4.615,342.858,69.639,402.661
PMP-002,0,3,9007.7,494.699,1.504,4.17,3.688,331.798,75.701,401.343
PMP-003,0,4,4007.5,529.961,1.699,4.203,3.293,,64.418,400.705
PMP-001,1,3,13006.2,212.713,1.412,4.387,4.955,345.852,33.337,
PMP-003,0,4,4008.5,588.254,1.432,3.963,3.979,335.9,76.372,399.819
PMP-003,0,4,4009.5,514.487,1.528,3.915,3.785,333.723,72.576,398.991
PMP-003,0,4,4004.3,554.135,1.65,4.096,6.075,341.467,73.392,398.038
PMP-002,0,3,9005.4,530.358,1.495,4.257,5.299,333.866,71.011,402.083
PMP-004,0,5,1008.8,574.462,1.49,4.024,5.308,332.313,71.939,398.846
PMP003,0,4,4002.0,519.448,1.53,3.764,2.915,334.801,64.886,399.04
PMP-001,0,3,13009.0,629.626,1.404,3.964,4.67,324.558,83.438,402.238
PMP-002,0,3,9007.3,523.165,1.517,3.764,4.209,338.007,67.443,395.904
PMP-004,0,5,1008.7,500.595,1.47,3.974,3.508,334.215,67.59,401.611
PMP-003,0,4,4007.2,566.035,1.439,4.371,5.283,332.591,66.593,398.511
PMP-002,0,3,9009.1,529.27,1.483,4.091,4.279,333.747,78.909,403.603
PMP-001,0,three,13000.0,486.223,1.486,3.878,4.169,343.479,65.513,395.584
PMP-003,0,4,4006.1,556.73,1.386,3.775,3.056,330.359,66.844,400.148
PMP-001,0,3,13001.1,590.772,1.402,3.627,5.832,324.37,69.337,403.23
PMP-002,0,3,9004.2,510.16,1.505,4.045,4.095,347.451,69.236,398.549
PMP-001,0,3,13007.1,508.836,1.389,3.495,3.683,337.655,61.347,399.317
PMP-002,0,3,9008.6,480.897,1.509,4.165,3.788,335.424,65.321,396.546
PMP-003,0,four,4005.0,557.789,1.507,3.942,5.371,329.183,75.266,399.059
PMP-003,0,4,4005.8,624.978,1.639,4.155,3.878,335.172,64.737,398.368
PMP-002,0,3,9001.5,585.72,1.471,4.136,3.55,335.154,70.393,400.021
PMP-002,0,3,9004.3,527.893,1.443,4.01,4.788,341.487,79.856,396.849
PMP-002,0,3,9005.3,552.979,1.488,3.512,5.486,341.722,68.256,399.917
PMP-003,0,4,4004.7,496.587,1.383,3.967,3.616,332.764,61.408,400.633
PMP-003,0,4,4009.1,527.564,1.356,3.549,,329.381,76.026,400.408
PMP-002,0,3,9008.2,566.792,1.632,4.092,4.638,339.301,70.19,401.322
PMP_002,0,three,9003.2,574.749,1.56,4.173,2.71,333.65,84.43,397.331
PMP-002,0,3,9001.1,546.877,1.47,3.874,3.311,330.88,69.855,403.209
PMP-003,0,4,4004.8,583.834,1.518,3.734,2.83,332.064,75.435,401.591
PMP-003,0,4,4001.7,494.08,1.528,3.602,4.962,330.705,74.191,400.644
PMP-002,0,3,9008.0,594.236,1.39,4.05,4.448,327.229,349.66,396.31
PMP-002,0,3,9002.6,561.025,1.456,4.081,4.4,341.43,71.316,400.827
PMP-003,0,4,4000.6,492.795,1.449,4.281,2.61,327.75,72.309,401.054
PMP-002,0,3,9007.8,554.727,1.666,4.493,5.074,342.262,68.738,400.703
PMP-002,0,3,9009.7,587.631,1.358,3.84,4.392,334.179,69.666,401.63
PMP-002,0,three,9001.3,583.699,1.309,3.796,4.49,340.575,62.722,398.132
PMP-001,0,3,13004.7,560.307,1.39,4.417,2.656,1134.556,70.788,400.768
PMP-002,0,3,9009.2,529.657,1.468,4.117,4.12,339.774,71.91,398.175
PMP-004,0,5,1001.9,500.856,1.466,3.802,4.364,331.993,64.146,400.915
PMP_002,0,3,9003.0,522.556,1.441,4.047,3.28,335.983,70.523,394.542
PMP-003,0,four,4002.0,521.932,1.288,3.92,4.122,334.069,63.828,404.494
PMP-003,0,4,4009.0,585.134,1.553,4.172,4.064,333.219,,396.432
PMP-003,0,4,4009.4,590.959,1.503,4.071,3.886,335.188,65.86,402.478
PMP-004,0,5,1002.4,548.257,1.429,4.146,4.186,332.136,74.065,401.113
PMP-002,0,3,9000.7,537.335,1.551,4.113,2.883,330.25,70.509,396.665
PMP-004,0,5,1000.0,564.105,1.348,4.271,3.126,333.08,68.728,396.722
PMP-003,0,4,4003.6,516.212,1.666,4.104,3.86,337.827,77.576,399.735
PMP-003,0,4,4005.9,473.426,1.52,4.053,3.516,333.759,67.725,402.766
PMP-004,0,5,1006.0,568.188,1.529,3.973,3.663,330.966,75.929,396.949
PMP-002,0,3,9001.7,513.896,1.742,4.263,5.748,327.493,68.619,397.88
PMP-004,0,5,1009.0,534.012,1.686,4.069,3.172,329.508,75.642,398.947
PMP-002,0,3,9004.3,512.383,1.481,3.885,4.269,331.77,71.203,403.021
PMP-004,0,5,1002.4,624.503,1.456,3.762,3.316,341.571,60.163,401.23
PMP-004,0,5,1008.7,533.049,1.39,4.435,4.418,340.521,59.904,398.871
PMP-004,0,5,1002.2,537.83,1.367,3.681,2.467,343.25,68.803,399.555
PMP-004,0,5,1001.7,590.104,1.476,4.08,3.854,330.568,71.251,402.561
PMP-002,0,3,9008.9,544.226,1.632,4.528,3.633,339.767,68.284,398.158
PMP-004,0,5,1006.3,598.815,1.572,4.101,2.786,332.218,76.174,401.638
PMP-002,0,3,9003.6,576.513,1.468,3.979,3.566,329.636,71.577,401.093
PMP-003,0,4,4003.7,520.303,1.461,3.78,5.055,334.57,70.772,397.65
PMP-001,1,3,13004.9,524.254,1.378,3.592,12.572,378.382,79.24,390.188
PMP-002,0,3,9008.3,514.119,1.662,4.14,4.968,330.435,64.174,401.077
PMP-004,0,5,1002.0,561.105,1.671,4.265,3.131,330.47,67.722,402.536
PMP-003,0,4,4002.4,617.741,1.588,4.258,3.842,340.011,65.479,400.686
PMP-002,0,3,9004.9,509.045,1.338,4.271,5.29,332.857,70.825,401.069
PMP-002,0,3,9000.7,544.664,1.378,3.903,6.331,333.322,70.602,399.496
PMP-002,0,three,9001.7,548.975,1.395,3.782,3.064,334.02,71.239,401.549
PMP-002,0,3,9003.0,512.64,1.453,4.216,5.001,329.683,77.264,401.723
PMP-003,0,4,4005.8,550.696,1.547,3.888,3.271,329.213,67.969,398.254
PMP-003,0,4,4005.8,586.115,1.331,3.929,4.095,338.201,66.558,403.697
pmp-002,0,3,9008.8,545.558,1.47,4.023,3.395,334.065,74.861,402.703
PMP-002,0,3,9002.7,567.842,1.487,4.349,4.682,334.466,72.096,399.365
PMP-004,0,5,1001.1,544.751,1.535,4.252,4.497,340.782,77.289,397.7
PMP-002,0,3,9001.6,633.187,1.478,3.843,4.109,335.091,73.664,397.781
PMP-001,0,3,13002.4,577.674,1.728,3.841,3.776,335.969,,399.592
PMP-001,0,3,13008.1,598.269,1.411,3.892,3.795,331.629,75.852,397.657
PMP-003,0,4,4002.6,505.069,1.528,4.122,2.405,342.627,67.514,399.77
PMP-004,0,5,1000.8,509.851,1.723,4.426,3.925,335.419,77.469,400.527
PMP-002,0,3,9007.0,519.186,1.416,3.94,2.244,331.19,81.28,399.837
PMP-001,0,3,13000.9,538.566,1.443,4.007,3.235,337.283,70.949,400.667
PMP-003,0,4,4009.2,579.599,1.567,3.961,4.546,336.913,76.229,395.773
PMP-001,0,3,13002.4,589.925,1.507,4.04,4.673,333.672,73.386,399.751
PMP-001,0,3,13000.4,591.751,1.456,3.47,3.251,335.69,66.348,401.607
PMP-002,0,3,9004.1,568.705,1.671,4.43,4.703,334.98,71.101,398.925
PMP_002,0,3,9001.9,550.231,1.634,4.5,4.246,333.105,73.35,403.888
PMP-001,0,3,13004.0,576.493,1.502,3.881,4.471,334.9,62.903,401.964
PMP-002,0,3,9005.0,590.542,1.396,3.938,4.513,328.906,71.719,401.529
PMP-004,0,5,1006.1,552.208,1.499,4.093,3.546,328.197,76.24,405.272
PMP-002,0,3,9007.7,617.036,1.603,3.936,4.513,349.885,63.976,400.639
PMP-001,1,3,13007.9,192.021,1.388,3.729,6.028,343.971,21.754,393.943
PMP-004,0,5,1009.6,476.909,1.589,4.188,3.633,330.569,72.531,394.738
PMP-003,0,4,4007.8,543.591,1.462,3.613,61.833,333.505,66.673,401.599
PMP-002,0,3,9008.2,450.558,1.358,3.612,3.225,331.629,340.202,401.78
PMP-003,0,4,4002.4,526.234,1.547,4.317,5.251,332.66,73.249,401.472
PMP-003,0,4,4007.1,530.492,1.478,3.824,4.665,327.736,73.614,402.15
PMP-003,1,4,4004.2,395.758,1.511,3.758,17.806,381.648,66.506,390.392
PMP-002,0,3,9003.2,569.715,1.469,4.093,3.329,337.735,71.434,397.949
PMP-002,0,3,9007.6,510.007,1.653,4.039,3.873,334.888,75.483,399.175
PMP-003,0,4,4006.3,531.744,1.44,3.786,4.209,335.603,69.295,403.074
PMP-003,0,4,4002.8,621.575,1.534,3.978,3.941,1461.03,68.66,400.839
PMP-003,0,4,4004.7,592.966,1.415,4.065,3.281,343.57,70.886,402.14
PMP-003,0,4,4008.0,559.881,1.518,4.079,3.713,325.536,68.125,401.134
PMP-004,0,5,1006.4,504.175,1.449,3.86,3.913,328.479,70.845,398.369
PMP-004,0,5,1008.8,587.167,1.624,3.862,4.906,334.542,68.723,400.28
PMP-003,0,4,4001.8,553.894,1.442,4.02,2.199,334.788,74.677,398.92
PMP-003,0,4,4000.2,506.348,1.568,4.158,3.553,334.022,69.373,397.817
PMP-002,0,3,9005.1,599.395,1.568,4.041,2.594,333.203,65.539,400.681
PMP-003,0,4,4008.0,534.14,1.43,4.274,4.079,339.747,72.666,401.048
PMP-002,0,three,9005.5,522.949,1.599,4.126,5.761,336.752,78.21,398.231
PMP-004,0,five,1009.7,539.279,1.45,4.24,4.478,334.954,74.573,400.722
PMP-004,0,5,1001.1,620.103,1.613,3.967,3.137,337.228,69.728,400.458
PMP-001,0,3,13003.5,563.647,1.415,4.044,6.524,341.836,69.859,405.366
PMP-003,0,4,4007.5,602.556,1.387,3.945,3.145,343.0,72.175,400.289
PMP-004,0,5,1001.4,559.321,1.345,3.638,4.244,339.664,70.752,398.133
PMP-001,0,3,13006.2,498.151,1.599,4.292,4.043,326.684,72.941,401.84
PMP-004,0,5,1001.1,526.027,1.421,3.879,2.543,336.426,74.748,402.426
PMP-002,0,3,9002.7,515.186,1.568,4.472,2.902,331.164,69.639,398.468
PMP-002,0,3,9007.2,561.331,1.541,3.842,4.01,329.094,67.767,397.084
PMP-001,0,3,13008.9,554.881,1.332,3.875,4.436,340.108,69.173,397.721
PMP-003,0,4,4009.3,587.604,1.386,4.079,3.322,330.025,75.325,404.475
PMP-003,0,4,4004.0,565.775,1.647,3.87,3.621,335.663,70.369,398.63
PMP-002,0,3,9008.0,632.902,1.505,3.917,5.36,341.481,75.332,403.07
PMP-002,0,3,9003.1,589.393,1.473,3.84,0.805,329.938,67.732,397.752
PMP-003,0,4,4006.9,507.093,1.488,3.916,4.382,329.416,71.083,400.975
PMP-002,0,3,9010.0,542.072,1.488,3.878,2.95,334.716,71.749,399.712
PMP-003,0,4,4003.9,599.723,1.59,3.979,2.765,332.325,78.288,400.157
PMP-001,0,3,13006.5,573.078,1.395,3.853,2.959,337.018,76.057,402.289
PMP-004,0,5,1006.8,536.538,1.396,3.843,4.657,336.114,69.442,401.701
PMP-001,0,3,13000.6,577.701,1.443,4.006,5.728,329.064,68.291,403.345
PMP-002,0,3,9002.4,584.234,1.627,4.629,4.971,333.831,70.873,404.18
PMP-002,0,3,9005.8,615.988,1.312,3.43,3.407,332.385,72.184,398.219
PMP-003,0,4,4001.3,544.029,1.309,3.762,4.05,330.301,72.014,401.077
PMP-002,0,3,9007.7,542.097,1.487,4.559,2.048,335.403,61.567,402.303
PMP-002,1,3,9007.7,551.755,1.431,3.83,10.489,368.442,68.314,382.458
PMP-002,0,three,9003.6,566.328,1.414,3.839,4.275,336.017,71.193,401.851
PMP-002,0,3,9007.3,551.795,1.591,3.976,3.826,327.57,75.5,398.554
PMP-003,0,4,4002.9,444.212,1.565,4.145,3.17,341.046,70.023,403.01
PMP-002,0,3,9001.2,567.281,1.69,4.144,4.127,331.271,62.691,402.468
PMP-002,0,3,9008.1,611.389,1.532,3.779,5.522,336.469,74.646,400.543
PMP-002,0,3,9009.4,505.226,1.464,3.997,4.67,344.777,63.689,397.503
PMP-003,0,4,4006.5,528.715,1.262,3.552,3.636,328.772,71.053,
PMP-001,1,3,13009.1,154.651,1.561,3.725,8.159,344.01,27.581,391.791
PMP-002,0,3,9006.1,569.325,1.522,3.601,3.251,330.762,76.979,401.095
PMP-002,0,3,9009.2,618.578,1.501,4.084,4.393,332.675,78.488,396.98
PMP-002,0,3,9009.8,506.918,1.591,3.512,3.445,334.684,77.364,402.213
PMP-003,0,4,4006.4,593.452,1.661,4.243,5.268,326.847,71.463,399.751
PMP-002,0,3,9001.7,573.806,1.494,4.093,4.421,344.624,60.917,399.04
PMP-003,0,4,4008.8,529.779,1.47,3.883,4.928,336.068,72.279,401.48
PMP-003,0,4,4008.6,514.825,1.454,4.174,3.832,328.617,74.03,400.276
PMP-004,0,5,1002.4,629.655,1.375,4.186,4.855,345.444,63.685,400.58
PMP-004,0,5,1001.9,631.575,1.583,4.257,3.323,330.467,64.875,402.278
PMP-003,0,4,4006.1,522.865,1.506,4.016,,331.849,66.888,396.674
PMP-004,0,5,1008.8,529.543,1.564,3.917,4.61,336.331,77.256,398.219
PMP-002,0,3,9005.7,562.487,1.468,3.51,6.586,338.028,64.422,404.034
PMP-003,0,4,4005.0,506.734,1.519,4.048,4.009,337.387,72.282,404.554
PMP-002,0,3,9006.2,532.332,1.494,3.647,2.653,335.186,65.867,402.043
PMP-003,0,4,4004.1,558.542,1.32,4.21,3.417,332.645,75.838,402.715
PMP - 002,0,3,9008.7,534.336,1.38,4.169,2.75,347.334,65.811,398.728
PMP-004,0,5,1006.3,585.793,1.572,3.81,2.582,331.551,77.776,395.913
PMP-002,0,3,9005.7,622.356,1.576,4.092,2.943,335.134,76.456,401.11
PMP-002,0,3,9007.3,583.874,1.452,3.95,2.067,340.698,66.307,399.766
PMP-004,0,5,1007.8,571.193,1.564,3.874,5.28,342.274,66.702,399.71
PMP-001,0,3,13008.9,616.578,1.409,4.177,4.586,348.197,73.138,401.182
PMP-002,0,3,9000.2,599.039,1.488,4.191,4.992,327.7,60.648,402.671
PMP-003,0,4,4006.3,555.062,1.581,4.061,4.451,331.179,75.339,405.036
PMP-003,0,4,4001.7,603.914,1.505,3.84,3.718,335.028,77.51,398.24
PMP-004,0,5,1007.2,608.793,1.572,4.26,3.953,338.52,73.722,399.568
PMP-003,0,4,4007.0,543.742,1.461,4.15,2.699,337.515,62.813,402.512
PMP-002,0,3,9001.2,580.644,1.31,3.688,2.385,336.402,74.327,402.548
PMP-002,0,3,9004.7,549.81,1.533,3.72,3.761,338.225,70.639,402.477
PMP-002,0,3,9001.8,536.675,1.619,4.126,3.985,335.726,70.636,402.815
PMP-003,0,4,4004.1,600.212,1.437,4.003,4.999,329.119,70.183,401.606
PMP-003,0,4,4000.2,521.0,1.602,3.962,3.302,341.585,68.849,399.246
PMP-001,0,3,13000.8,480.967,1.469,4.12,3.825,335.754,67.808,398.896
PMP-002,0,3,9001.9,496.481,1.522,3.867,5.348,337.002,64.98,398.426
PMP-003,0,4,4006.6,506.13,1.524,4.221,4.427,338.61,63.004,399.393
PMP-003,0,4,4005.2,571.341,1.429,3.997,5.502,338.887,68.934,398.897
PMP-003,0,4,4006.7,576.018,1.567,4.179,5.473,349.131,67.538,401.027
PMP-002,0,3,9000.8,504.933,1.572,3.921,5.355,325.138,74.601,399.732
PMP-003,0,4,4008.5,534.033,1.387,3.724,3.934,326.306,75.85,397.85
PMP-003,0,4,4006.9,607.818,1.426,4.111,4.025,338.269,357.966,398.396
PMP-002,0,3,9004.6,602.72,1.567,4.18,4.035,334.231,62.51,406.135
PMP-003,0,4,4009.9,547.244,1.456,4.023,4.784,329.639,66.621,399.169
PMP-001,0,3,13003.3,549.363,1.582,3.751,3.591,331.723,74.43,397.88
PMP-001,0,3,13002.0,574.293,1.682,3.864,3.932,326.024,70.076,398.075
PMP-003,0,4,4007.6,534.761,1.493,4.111,5.048,347.974,69.341,401.296
PMP-002,0,3,9004.2,561.441,1.451,4.03,2.461,339.164,71.584,398.273
PMP-004,0,5,1000.2,506.699,1.571,3.996,4.675,335.009,69.243,400.323
PMP-001,0,3,13005.9,540.916,1.509,3.92,3.74,335.42,64.545,401.536
PMP-002,0,3,9005.3,526.85,1.393,3.945,2.677,339.947,65.209,398.326
PMP-003,0,4,4001.5,572.939,1.489,4.216,2.466,331.864,69.181,396.898
PMP-004,0,5,1010.0,544.79,1.551,4.058,2.786,332.37,57.851,401.846
PMP-001,0,3,13001.7,622.266,1.481,4.137,4.033,338.366,75.952,400.869
PMP-004,0,5,1001.4,541.257,1.554,4.09,2.378,344.793,66.204,400.336
PMP-002,0,3,9001.1,573.137,1.544,3.892,4.966,335.423,66.082,404.761
PMP-004,0,5,1004.1,519.719,1.683,3.881,4.957,337.584,59.053,399.617
PMP-004,0,5,1009.9,539.997,1.404,3.956,4.472,335.509,72.261,401.007
PMP002,0,3,9000.2,536.946,1.582,4.104,3.284,,68.335,401.332
PMP-003,0,4,4000.1,568.446,1.482,4.072,4.195,333.617,73.697,398.349
PMP-003,0,4,4000.0,564.748,1.449,3.913,3.705,328.629,73.556,402.312
PMP-003,0,4,4009.0,541.319,1.618,4.119,2.609,339.541,63.653,399.999
PMP-004,0,5,1004.8,686.11,1.448,3.964,5.81,340.333,64.833,397.984
PMP002,0,3,9006.8,559.856,1.464,4.125,3.564,340.061,66.015,402.513
PMP-004,0,5,1001.6,503.752,1.568,4.197,5.644,338.342,73.327,399.815
PMP-001,0,3,13003.5,487.097,1.472,4.097,2.807,331.687,69.005,398.942
PMP-004,0,5,1006.6,588.425,1.341,3.876,3.618,334.783,64.406,400.399
PMP-002,0,3,9002.7,556.148,1.447,3.866,4.78,331.279,65.028,400.694
PMP-004,0,5,1004.5,571.115,1.55,4.128,4.123,336.428,63.775,400.965
PMP-004,0,five,1008.4,615.938,1.401,3.64,5.158,332.699,64.731,402.556
PMP003,0,4,4004.3,562.919,1.251,3.744,2.427,342.07,71.268,400.098
PMP-004,0,5,1004.4,578.39,1.458,3.763,2.427,335.677,69.113,401.356
PMP-003,0,4,4004.2,584.525,1.449,3.928,3.099,331.356,66.98,401.449
PMP-001,0,3,13004.3,608.294,1.564,4.131,3.123,330.615,63.609,403.847
PMP-004,0,5,1002.4,537.487,1.532,4.148,3.695,333.443,68.836,397.637
PMP-002,0,3,9007.3,590.95,1.474,3.814,4.947,333.323,69.965,398.885
PMP-003,0,4,4001.5,569.656,1.448,3.935,33.627,325.076,66.089,400.593
PMP-002,0,3,9009.2,527.609,1.632,4.426,3.453,340.181,65.139,403.836
PMP-004,0,5,1001.4,599.879,1.423,3.873,5.856,341.377,65.764,400.095
PMP-002,0,3,9009.2,563.594,1.422,3.646,3.185,333.8,71.241,400.701
pmp-004,0,5,1005.7,620.184,1.477,4.065,3.399,331.295,80.07,399.893
PMP-002,0,3,9000.6,526.248,1.404,3.813,3.741,331.426,76.678,398.789
pmp-003,0,4,4006.2,511.388,1.222,3.716,2.356,339.617,65.379,398.643
PMP-003,0,4,4004.9,512.657,1.471,4.152,3.365,333.111,83.427,399.001
PMP-003,0,4,4001.7,570.947,1.648,3.987,3.624,331.472,62.804,399.139
PMP-003,0,4,4002.7,583.462,1.685,4.197,4.221,339.725,68.608,394.803
PMP-002,0,3,9003.9,576.013,1.633,4.256,2.961,337.897,64.63,397.167
PMP-004,0,5,1003.3,582.894,1.481,3.989,5.048,332.787,72.703,400.655
PMP - 001,1,3,13004.4,572.856,1.49,4.447,16.594,381.78,72.805,388.569
PMP-001,1,3,13004.5,548.861,1.527,4.064,14.28,375.404,74.949,396.252
PMP-002,0,3,9009.1,544.185,1.375,4.549,4.175,329.602,75.831,399.334
PMP-002,0,3,9003.6,555.08,1.473,3.969,4.245,332.267,71.057,1068.856
PMP-003,0,4,4002.8,563.329,1.581,3.826,3.729,329.571,74.717,400.821
PMP-003,0,4,4001.1,552.107,1.307,3.982,3.457,339.077,69.215,402.372
PMP-004,0,5,1004.9,612.536,1.453,4.058,3.327,330.589,74.294,398.536
pmp-002,0,3,9007.1,594.615,1.242,3.686,0.833,338.302,67.037,399.45
PMP-001,0,3,13008.3,510.165,1.393,3.649,4.229,331.198,72.026,399.368
PMP003,0,4,4005.0,575.468,1.499,4.265,1.167,333.265,75.114,402.118
PMP-004,0,5,1005.2,576.011,1.536,4.014,4.802,,77.852,400.514
PMP-002,0,3,9007.3,570.248,1.486,3.947,4.851,346.062,59.691,402.955
PMP004,0,5,1002.9,589.16,1.567,3.913,4.517,333.434,71.679,397.558
PMP-004,0,5,1005.0,593.23,1.528,3.654,3.758,343.04,72.052,399.183
PMP-001,1,3,13007.9,500.172,1.492,3.975,3.427,346.356,144.1,393.867
PMP-001,0,3,13005.3,513.321,1.708,4.322,3.427,338.158,76.768,400.838
PMP-003,0,4,4003.1,553.935,1.502,4.151,4.964,327.518,66.224,398.903
PMP-004,0,5,1006.0,513.055,1.345,3.763,5.038,329.263,80.55,401.103
PMP-002,1,3,9001.9,190.829,1.445,3.969,3.097,342.15,27.563,404.153
PMP-003,0,4,4000.7,515.758,1.539,4.216,3.005,329.708,74.463,401.902
PMP-003,0,4,4000.2,505.814,1.636,4.294,4.33,333.594,76.747,397.662
PMP-002,0,3,9002.9,559.374,1.445,3.851,3.924,339.133,67.962,397.681
PMP-003,0,four,4003.7,576.658,1.572,4.009,2.977,333.639,74.194,403.071
PMP-002,0,3,9005.5,501.106,1.533,3.858,4.253,335.767,72.717,396.244
PMP-002,0,3,9008.5,572.991,1.523,3.959,3.001,333.275,59.432,397.678
PMP-003,0,4,4000.2,622.043,1.655,3.909,5.136,333.893,66.799,401.322
PMP-002,0,3,9001.1,609.495,1.407,3.848,4.14,335.221,77.46,400.043
PMP-003,0,4,4001.0,541.718,1.802,4.007,2.723,328.753,64.475,402.871
PMP-003,0,4,4004.9,520.787,1.341,3.588,3.304,332.023,72.876,403.024
PMP-002,0,3,9007.7,543.803,1.418,4.012,3.276,331.25,74.353,403.509
PMP-002,0,3,9008.6,585.618,1.498,3.687,5.067,335.828,65.103,404.609
PMP-002,0,3,9003.7,565.259,1.418,4.119,4.689,330.83,76.522,398.542
PMP-002,0,3,9002.0,508.416,1.523,4.035,1.493,325.628,81.585,399.152
PMP-002,1,3,9009.8,218.339,1.593,4.066,4.084,346.833,17.087,381.125
PMP-003,0,4,4007.5,550.686,1.33,3.882,4.272,345.333,76.723,399.821
PMP-002,0,3,9002.4,530.094,1.503,4.008,4.338,323.891,67.429,400.076
PMP-004,0,5,1003.5,567.029,1.352,3.977,5.84,337.142,63.062,399.078
PMP-004,0,5,1004.5,586.947,1.618,4.052,2.953,341.922,67.933,395.891
PMP-004,0,5,1009.0,550.33,1.503,4.121,4.389,333.549,65.835,399.459
PMP-004,0,5,1008.4,587.955,1.457,3.957,4.256,331.738,68.819,400.025
PMP-002,0,3,9004.5,576.071,1.448,3.76,2.362,332.34,67.356,402.112
PMP-004,0,5,1000.3,629.18,1.533,3.997,5.158,336.673,76.471,403.06
PMP-001,1,3,13000.2,192.606,1.629,4.125,4.829,341.054,401.934,387.925
PMP-004,0,5,1003.5,507.817,1.43,4.049,4.059,342.365,70.437,398.27
PMP-003,0,4,4008.5,596.045,1.438,4.37,2.464,335.241,67.572,399.62
PMP-001,0,3,13007.1,577.92,1.506,4.169,0.692,334.978,67.287,401.732
PMP-001,0,three,13007.8,523.433,1.537,4.118,4.136,334.293,75.68,397.902
PMP-003,0,4,4009.7,479.586,1.601,4.039,2.232,331.913,68.058,403.695
PMP-004,0,5,1005.0,490.762,1.341,3.661,3.445,336.191,78.637,400.902
PMP-003,1,4,4004.2,469.415,1.681,4.078,6.4,344.582,136.128,387.837
PMP-003,0,4,4001.3,573.465,1.555,4.038,0.895,334.858,66.46,401.848
PMP-003,0,4,4007.6,595.968,1.426,3.735,2.372,346.21,72.149,398.19
PMP-003,0,4,4002.2,511.761,1.517,4.25,5.595,341.788,69.363,399.233
PMP-004,0,5,1004.4,533.827,1.48,4.078,4.328,330.056,74.776,399.284
PMP-002,0,3,9002.2,496.645,1.434,3.961,5.006,333.266,71.305,400.735
PMP-004,0,5,1007.9,532.389,1.418,3.948,2.782,338.344,64.007,401.134
PMP-002,0,3,9003.6,533.025,1.425,3.871,4.75,335.087,70.469,400.568
PMP-002,1,3,9010.0,506.859,1.454,4.102,14.838,377.389,69.545,382.334
PMP-003,0,four,4000.9,531.509,1.473,3.866,4.51,341.649,60.855,398.459
PMP-004,0,5,1000.1,522.831,1.546,4.34,1.945,333.464,67.489,400.634
PMP-003,0,4,4000.5,557.048,1.351,3.987,4.176,331.226,63.991,398.535
PMP-003,0,4,4002.6,538.632,1.358,3.399,3.823,329.312,81.01,402.963
PMP-001,0,3,13009.5,524.752,1.426,3.914,3.529,338.221,69.43,403.388
PMP-003,0,4,4008.5,555.219,1.414,3.982,5.056,1473.056,70.32,400.644
PMP-004,0,5,1000.0,558.944,1.535,4.161,4.244,340.075,74.79,401.837
pmp-004,0,5,1008.9,574.607,1.549,4.055,4.32,341.236,76.021,402.707
PMP-002,0,3,9003.8,480.754,1.487,3.901,2.997,,73.045,398.325
PMP-003,0,4,4001.7,574.103,1.584,3.763,3.715,339.19,75.531,397.967
PMP-003,1,4,4004.7,143.451,1.522,3.7,8.96,350.367,28.28,394.508
PMP-002,0,3,9007.0,532.152,1.577,3.899,3.045,337.175,66.717,400.635
PMP-003,0,4,4006.1,588.081,1.561,4.31,4.675,322.415,57.81,401.449
PMP-004,0,5,1008.6,524.831,1.266,3.748,4.356,340.073,72.75,1443.453
PMP-002,0,3,9001.8,466.361,1.628,4.186,3.286,343.795,76.712,400.934
PMP-003,0,4,4008.6,557.748,1.412,3.937,5.86,333.478,69.763,399.222
PMP-004,0,5,1005.4,584.058,1.515,4.001,41.395,333.402,68.93,405.965
PMP-003,0,4,4002.1,589.188,1.393,4.076,3.211,336.923,74.792,402.179
PMP-002,0,3,9001.2,451.975,1.591,3.888,4.806,340.044,67.542,400.72
PMP_002,0,3,9006.4,577.286,1.479,3.954,4.544,1146.866,64.677,398.647
PMP-001,0,3,13001.3,517.345,1.427,3.761,4.188,337.769,69.49,398.705
PMP-002,0,3,9002.5,493.042,1.546,3.813,4.056,341.789,63.197,403.05
PMP004,0,5,1002.5,560.744,1.502,4.157,3.468,327.414,68.699,398.404
PMP-002,0,3,9001.8,493.915,1.487,3.984,4.623,338.367,69.287,399.523
PMP-003,0,4,4005.9,491.81,1.51,3.731,3.338,329.208,72.064,399.728
PMP-001,0,3,13006.4,499.027,1.632,4.398,4.44,333.435,72.947,401.102
PMP-004,0,5,1007.0,485.794,1.471,3.981,3.924,330.371,77.817,401.089
PMP-004,1,5,1001.2,469.558,1.384,3.998,15.438,365.851,81.093,385.598
