UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Failure Type,Inspectors
9038,L56217,L,297.3,308.2,1896,24.4,47.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Hofmann""], ""shift"": ""night"", ""date"": ""2024-07-19"", ""all_passed"": true}"
5390,L52569,L,302.8,312.3,1366,49.1,221.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Fischer"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-01-12"", ""all_passed"": false}"
8548,M23407,M,298.4,309.4,1666,24.3,68.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""night"", ""date"": ""2024-08-11"", ""all_passed"": true}"
8732,H38145,H,297.2,308.6,1486,46.6,98.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-09-25"", ""all_passed"": true}"
6299,L53478,L,301.1,310.5,1428,44.1,103.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""swing"", ""date"": ""2024-10-30"", ""all_passed"": true}"
7802,L54981,L,300.0,311.4,1383,49.6,101.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""day"", ""date"": ""2024-12-20"", ""all_passed"": false}"
3740,M18599,Medium,302.2,311.2,1663,29.6,115.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Jensen"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-06-26"", ""all_passed"": true}"
5394,L52573,L,302.8,312.3,1473,42.6,232.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-04-22"", ""all_passed"": true}"
9977,L57156,L,298.6,308.2,1705,26.3,177.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Fischer""], ""shift"": ""night"", ""date"": ""2024-01-02"", ""all_passed"": true}"
5830,M20689,M,301.2,311.1,1574,34.3,4.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Gupta"", ""Hofmann""], ""shift"": ""day"", ""date"": ""2024-03-22"", ""all_passed"": true}"
9559,M24418,M,299.5,310.9,1577,34.6,159.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-05-21"", ""all_passed"": true}"
4115,L51294,L,302.0,310.6,1358,53.1,194.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal"", ""Jensen"", ""Keller""], ""shift"": ""day"", ""date"": ""2024-06-16"", ""all_passed"": true}"
1353,M16212,M,298.7,310.2,1598,33.3,36.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-03-08"", ""all_passed"": true}"
1335,L48514,L,299.0,310.4,1365,49.1,226.0,1,Overstrain Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-01-17"", ""all_passed"": true}"
4063,L51242,L,302.0,310.9,1446,44.0,,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""day"", ""date"": ""2024-03-18"", ""all_passed"": true}"
2245,M17104,M,299.3,308.4,1542,37.5,203.0,1,Tool Wear Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""day"", ""date"": ""2024-06-13"", ""all_passed"": true}"
4658,L51837,L,303.1,311.2,1628,35.2,23.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal"", ""Jensen"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-11-27"", ""all_passed"": true}"
3060,M17919,M,300.0,309.0,1368,45.8,81.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal""], ""shift"": ""swing"", ""date"": ""2024-02-03"", ""all_passed"": true}"
9787,M24646,M,298.7,309.6,1738,27.3,79.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Iqbal"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-11-10"", ""all_passed"": true}"
8560,L55739,L,298.3,309.0,1519,40.0,96.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""day"", ""date"": ""2024-05-05"", ""all_passed"": true}"
9169,H38582,H,297.6,308.8,1385,44.4,181.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Keller"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-05-06"", ""all_passed"": false}"
3572,M18431,M,301.7,310.6,1691,27.7,105.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-04-19"", ""all_passed"": true}"
3377,M18236,M,301.5,310.8,1385,47.5,30.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Jensen"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-11-28"", ""all_passed"": true}"
1501,M16360,M,298.0,308.7,2101,17.4,198.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Dubois"", ""Iqbal""], ""shift"": ""day"", ""date"": ""2024-05-13"", ""all_passed"": true}"
1433,L48612,L,298.8,309.8,1437,42.8,23.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""day"", ""date"": ""2024-06-30"", ""all_passed"": true}"
8352,M23211,M,298.7,309.6,1686,26.2,189.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""night"", ""date"": ""2024-08-29"", ""all_passed"": true}"
7134,M21993,M,300.5,309.9,1552,41.3,116.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Dubois"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-10-12"", ""all_passed"": true}"
5563,L52742,L,302.3,311.7,1648,32.1,197.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson""], ""shift"": ""night"", ""date"": ""2024-12-21"", ""all_passed"": false}"
3526,L50705,L,301.8,310.9,1609,31.7,202.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""night"", ""date"": ""2024-04-16"", ""all_passed"": true}"
6891,M21750,M,300.9,311.4,1532,41.5,126.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Gupta""], ""shift"": ""day"", ""date"": ""2024-02-15"", ""all_passed"": true}"
6258,L53437,L,301.1,310.7,1376,49.1,0.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-06-10"", ""all_passed"": true}"
4034,L51213,L,302.1,310.8,1772,27.1,233.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""night"", ""date"": ""2024-12-04"", ""all_passed"": true}"
1798,M16657,M,298.0,307.6,1508,41.8,89.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-02-04"", ""all_passed"": true}"
7672,M22531,M,300.5,311.6,1456,51.1,193.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Iqbal"", ""Jensen""], ""shift"": ""night"", ""date"": ""2024-06-01"", ""all_passed"": true}"
5250,M20109,M,303.4,312.9,1422,,63.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Hofmann""], ""shift"": ""night"", ""date"": ""2024-03-20"", ""all_passed"": true}"
6829,L54008,L,301.0,310.9,1392,52.9,173.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""swing"", ""date"": ""2024-02-24"", ""all_passed"": false}"
5312,H34725,H,303.7,312.9,1460,49.8,2.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-08-21"", ""all_passed"": true}"
6791,M21650,M,301.1,310.7,2219,16.7,79.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Gupta""], ""shift"": ""day"", ""date"": ""2024-01-26"", ""all_passed"": true}"
3681,L50860,L,302.2,311.5,1744,31.2,172.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Hofmann""], ""shift"": ""night"", ""date"": ""2024-09-18"", ""all_passed"": true}"
2255,L49434,L,299.1,308.3,1325,46.9,28.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Eriksson""], ""shift"": ""night"", ""date"": ""2024-04-07"", ""all_passed"": true}"
2354,L49533,L,299.2,308.4,1841,22.8,40.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""day"", ""date"": ""2024-10-07"", ""all_passed"": true}"
2694,M17553,M,300.1,309.6,1622,36.1,43.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Gupta""], ""shift"": ""day"", ""date"": ""2024-12-28"", ""all_passed"": true}"
2999,L50178,L,300.5,309.7,1616,34.5,155.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""night"", ""date"": ""2024-02-27"", ""all_passed"": true}"
1274,L48453,L,298.1,309.4,1397,48.2,63.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""swing"", ""date"": ""2024-07-22"", ""all_passed"": true}"
3729,L50908,L,302.3,311.3,1457,44.5,83.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Jensen""], ""shift"": ""night"", ""date"": ""2024-06-08"", ""all_passed"": true}"
1013,M15872,M,296.1,307.1,1433,38.5,14.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""swing"", ""date"": ""2024-03-11"", ""all_passed"": true}"
2494,M17353,M,299.0,308.8,1418,45.7,204.0,0,No Failure,"{""lead"": ""Keller"", ""team"": [""Keller""], ""shift"": ""swing"", ""date"": ""2024-02-28"", ""all_passed"": true}"
3715,M18574,M,302.3,311.4,1855,23.9,43.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen""], ""shift"": ""swing"", ""date"": ""2024-02-08"", ""all_passed"": false}"
2066,L49245,L,299.7,309.6,1419,45.1,170.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Gupta""], ""shift"": ""swing"", ""date"": ""2024-04-05"", ""all_passed"": true}"
7437,L54616,L,300.0,311.4,1487,41.2,22.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Eriksson""], ""shift"": ""night"", ""date"": ""2024-03-17"", ""all_passed"": true}"
7504,M22363,M,300.3,311.7,1646,28.9,198.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""night"", ""date"": ""2024-06-18"", ""all_passed"": true}"
9102,H38515,H,297.3,308.2,1653,31.4,9.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Hofmann""], ""shift"": ""day"", ""date"": ""2024-10-01"", ""all_passed"": true}"
5402,M20261,M,302.6,312.3,1454,54.8,253.0,1,Overstrain Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Jensen"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-09-06"", ""all_passed"": true}"
6917,M21776,M,300.9,311.3,1603,31.8,190.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Jensen"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-06-07"", ""all_passed"": true}"
608,M15467,M,298.0,309.9,1565,33.9,40.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Iqbal"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-10-30"", ""all_passed"": true}"
7758,M22617,M,300.3,311.7,1723,28.3,193.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Gupta""], ""shift"": ""night"", ""date"": ""2024-06-21"", ""all_passed"": true}"
5255,L52434,L,303.5,313.1,1897,23.6,75.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-11-27"", ""all_passed"": true}"
2572,M17431,M,299.5,309.2,1497,40.9,169.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Chen""], ""shift"": ""day"", ""date"": ""2024-12-10"", ""all_passed"": false}"
5,L47184,L,298.2,308.7,1408,40.0,9.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""night"", ""date"": ""2024-07-06"", ""all_passed"": true}"
75,L47254,L,298.9,309.0,1601,32.3,202.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Eriksson"", ""Hofmann""], ""shift"": ""day"", ""date"": ""2024-09-16"", ""all_passed"": false}"
5866,M20725,M,301.5,311.1,1402,40.0,94.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Brunner"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-08-17"", ""all_passed"": true}"
6147,M21006,M,301.1,311.1,1470,40.6,159.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Gupta""], ""shift"": ""day"", ""date"": ""2024-08-24"", ""all_passed"": true}"
9051,M23910,M,297.4,308.5,1566,31.4,76.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Iqbal""], ""shift"": ""swing"", ""date"": ""2024-07-28"", ""all_passed"": true}"
5418,L52597,L,302.6,312.4,1386,45.8,38.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Fischer""], ""shift"": ""day"", ""date"": ""2024-08-22"", ""all_passed"": true}"
5332,L52511,L,303.7,312.8,1448,44.5,55.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""swing"", ""date"": ""2024-11-03"", ""all_passed"": true}"
6601,M21460,M,301.5,310.6,1424,47.0,26.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Gupta""], ""shift"": ""swing"", ""date"": ""2024-05-01"", ""all_passed"": false}"
1038,H30451,H,296.4,307.5,1596,35.1,75.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Hofmann""], ""shift"": ""night"", ""date"": ""2024-12-09"", ""all_passed"": true}"
2954,L50133,L,300.7,309.5,1578,35.4,34.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-04-29"", ""all_passed"": true}"
9164,L56343,L,297.6,308.6,1415,47.3,169.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-08-31"", ""all_passed"": true}"
6797,M21656,M,301.3,310.7,1300,58.3,92.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-07-27"", ""all_passed"": true}"
9032,H38445,H,297.5,308.4,1793,23.9,28.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Fischer""], ""shift"": ""swing"", ""date"": ""2024-07-31"", ""all_passed"": true}"
6663,M21522,M,301.3,310.4,2093,18.7,190.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Gupta"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-09-18"", ""all_passed"": true}"
3642,L50821,L,302.3,311.6,1488,41.8,75.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""night"", ""date"": ""2024-04-21"", ""all_passed"": true}"
368,M15227,M,297.6,308.4,1569,38.3,93.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Brunner"", ""Iqbal""], ""shift"": ""day"", ""date"": ""2024-03-12"", ""all_passed"": true}"
7032,L54211,L,300.7,310.8,1479,49.1,71.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""night"", ""date"": ""2024-06-15"", ""all_passed"": true}"
6464,H35877,H,300.5,310.0,1358,60.4,102.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""day"", ""date"": ""2024-10-02"", ""all_passed"": true}"
4318,M19177,M,301.5,310.0,1417,44.6,,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Iqbal"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-12-30"", ""all_passed"": true}"
3207,M18066,M,300.1,309.0,1612,33.0,34.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""day"", ""date"": ""2024-06-10"", ""all_passed"": true}"
6573,L53752,L,301.4,310.7,1428,53.7,176.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal""], ""shift"": ""night"", ""date"": ""2024-06-12"", ""all_passed"": true}"
3557,L50736,L,301.9,310.8,1735,31.5,66.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-11-02"", ""all_passed"": true}"
8260,L55439,L,299.1,310.5,1471,38.4,146.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""night"", ""date"": ""2024-12-12"", ""all_passed"": true}"
9423,L56602,L,298.1,308.5,1665,29.6,20.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson""], ""shift"": ""swing"", ""date"": ""2024-01-06"", ""all_passed"": false}"
396,L47575,L,297.4,308.3,1571,37.7,,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""night"", ""date"": ""2024-07-11"", ""all_passed"": false}"
5128,M19987,M,304.3,313.5,2245,15.1,172.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Gupta"", ""Iqbal""], ""shift"": ""night"", ""date"": ""2024-07-03"", ""all_passed"": false}"
1828,M16687,M,297.9,307.3,1420,47.8,171.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann"", ""Iqbal"", ""Jensen""], ""shift"": ""night"", ""date"": ""2024-03-05"", ""all_passed"": false}"
5440,L52619,L,303.0,312.5,1626,30.5,87.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Fischer"", ""Gupta""], ""shift"": ""day"", ""date"": ""2024-04-24"", ""all_passed"": true}"
1380,L48559,L,298.7,310.1,1620,34.8,112.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Gupta"", ""Iqbal""], ""shift"": ""night"", ""date"": ""2024-05-18"", ""all_passed"": true}"
5998,M20857,M,300.5,310.2,1571,34.6,228.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-04-11"", ""all_passed"": true}"
1790,L48969,L,298.2,307.9,1313,67.3,67.0,1,Power Failure,"{""lead"": ""Keller"", ""team"": [""Keller""], ""shift"": ""night"", ""date"": ""2024-07-14"", ""all_passed"": true}"
9238,M24097,Medium,298.1,308.8,1811,25.4,147.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Chen"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-12-28"", ""all_passed"": true}"
4721,M19580,M,303.4,311.7,1353,44.1,192.0,1,Heat Dissipation Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-04-27"", ""all_passed"": true}"
2576,L49755,L,299.5,309.3,1422,49.2,179.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-01-11"", ""all_passed"": true}"
4169,L51348,L,302.2,310.6,1632,30.5,122.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Fischer"", ""Jensen""], ""shift"": ""night"", ""date"": ""2024-06-18"", ""all_passed"": true}"
4476,L51655,L,302.7,310.5,1351,41.8,10.0,1,Heat Dissipation Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Fischer""], ""shift"": ""night"", ""date"": ""2024-08-20"", ""all_passed"": true}"
7388,H36801,H,299.8,310.6,1423,44.6,116.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Jensen"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-08-15"", ""all_passed"": true}"
1499,L48678,L,298.0,308.8,1790,27.2,193.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal"", ""Keller"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-04-08"", ""all_passed"": true}"
7267,L54446,L,300.4,310.5,1578,32.8,26.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Jensen""], ""shift"": ""day"", ""date"": ""2024-12-25"", ""all_passed"": true}"
3794,L50973,L,302.3,310.9,1379,49.3,34.0,1,Heat Dissipation Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-03-26"", ""all_passed"": false}"
372,L47551,L,297.5,308.4,1604,38.1,,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Iqbal"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-07-06"", ""all_passed"": true}"
722,L47901,L,297.5,308.9,1696,30.9,133.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Hofmann"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-04-24"", ""all_passed"": true}"
3443,M18302,M,301.4,310.5,1495,52.5,201.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Fischer"", ""Gupta""], ""shift"": ""night"", ""date"": ""2024-05-24"", ""all_passed"": true}"
7135,M21994,M,300.5,310.0,1406,50.2,119.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""day"", ""date"": ""2024-06-07"", ""all_passed"": true}"
5929,M20788,M,300.2,310.1,1550,38.7,45.0,0,No Failure,"{""lead"": ""Keller"", ""team"": [""Keller""], ""shift"": ""day"", ""date"": ""2024-01-22"", ""all_passed"": true}"
4544,M19403,M,302.6,310.5,1542,39.9,184.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-10-02"", ""all_passed"": true}"
159,M15018,M,298.4,308.2,1499,40.0,211.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Dubois"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-06-10"", ""all_passed"": true}"
6620,M21479,M,301.7,310.7,1627,31.3,78.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-02-13"", ""all_passed"": true}"
9763,L56942,L,298.6,309.7,1925,22.1,7.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-11-15"", ""all_passed"": true}"
8594,M23453,M,297.4,308.0,1601,34.6,181.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Jensen"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-06-18"", ""all_passed"": true}"
1189,L48368,L,297.3,308.4,1339,52.1,36.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Hofmann"", ""Keller""], ""shift"": ""day"", ""date"": ""2024-11-25"", ""all_passed"": false}"
9933,L57112,L,298.3,308.2,1663,28.4,67.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-07-31"", ""all_passed"": true}"
6273,M21132,M,301.1,310.6,1429,52.7,35.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Gupta"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-05-31"", ""all_passed"": true}"
8475,M23334,M,298.5,309.7,1523,44.6,83.0,0,No Failure,"{""lead"": ""Keller"", ""team"": [""Keller""], ""shift"": ""swing"", ""date"": ""2024-06-09"", ""all_passed"": true}"
4551,M19410,M,302.5,310.5,1507,40.2,201.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Eriksson"", ""Hofmann""], ""shift"": ""night"", ""date"": ""2024-06-08"", ""all_passed"": true}"
5411,M20270,M,302.7,312.5,1417,51.5,19.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen""], ""shift"": ""swing"", ""date"": ""2024-08-16"", ""all_passed"": true}"
8801,L55980,L,297.4,308.5,1475,47.2,69.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Iqbal""], ""shift"": ""day"", ""date"": ""2024-01-15"", ""all_passed"": true}"
1436,H30849,H,298.8,309.9,1526,42.1,,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Gupta"", ""Jensen""], ""shift"": ""day"", ""date"": ""2024-12-26"", ""all_passed"": true}"
4036,L51215,L,302.0,310.8,1454,36.6,0.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Hofmann"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-08-16"", ""all_passed"": false}"
